recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
46e5df93-87e4-f1bb-1ed2-09451ee25e21::3005d86b-92b8-23cb-4f83-78307019afd6,46e5df93-87e4-f1bb-1ed2-09451ee25e21,3005d86b-92b8-23cb-4f83-78307019afd6,video,SR-NA_02_0938_002,Onbekend,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Jules Adjodhia vergadert met land en padieboeren te Nickerie,"n Russel van RO, Geetapersad Gangaram Panday van LVV), naar Nickerie voor besprekingen over de bacoven sector. Delegatie houdt meeting met land- en padieboeren van Nickerie; de boeren en b",true,high-precision
4790c2e1-13d3-0ca7-4325-2cb91d10ae78::73589b9e-6505-a715-cb13-c6937f10fa92,4790c2e1-13d3-0ca7-4325-2cb91d10ae78,73589b9e-6505-a715-cb13-c6937f10fa92,video,SR-NA_02_0092,Onbekend,description,place,district,District Coronie,district coronie,District Coronie,stm-gazetteer,stm-00001,1,VP-Arron bezoekt Coronie,"president Henck Arron brengt een beleefdheidsbezoek aan het district Coronie, vergezeld van onderwijsminister Ronald Venetiaan en RO-minister Werner Vreedzaam. Steenlegging voor renovatie van het",true,high-precision
4790c2e1-13d3-0ca7-4325-2cb91d10ae78::73589b9e-6505-a715-cb13-c6937f10fa92,4790c2e1-13d3-0ca7-4325-2cb91d10ae78,73589b9e-6505-a715-cb13-c6937f10fa92,video,SR-NA_02_0092,Onbekend,keywords,place,district,District Coronie,district coronie,District Coronie,stm-gazetteer,stm-00001,1,VP-Arron bezoekt Coronie,Vicepresident | Henck Arron | beleefdheidsbezoek | district | Coronie | Ronald Venetiaan | Werner Vreedzaam | steenlegging | renovatie | Cultureel Centrum Coronie | CCC,true,high-precision
47dba40d-e2de-d4cf-2a26-c7e87f4c67c4::f3a8f59e-d04c-0b45-b49e-6a9a677fffb5,47dba40d-e2de-d4cf-2a26-c7e87f4c67c4,f3a8f59e-d04c-0b45-b49e-6a9a677fffb5,video,SR-NA_02_0857,2 mei 1988,title,place,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,Verkoopkraampjes Waterkant moeten weg,Verkoopkraampjes Waterkant moeten weg,true,high-precision
47dba40d-e2de-d4cf-2a26-c7e87f4c67c4::f3a8f59e-d04c-0b45-b49e-6a9a677fffb5,47dba40d-e2de-d4cf-2a26-c7e87f4c67c4,f3a8f59e-d04c-0b45-b49e-6a9a677fffb5,video,SR-NA_02_0857,2 mei 1988,description,place,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,Verkoopkraampjes Waterkant moeten weg,In de loop van de week zullen alle kraampjes aan de Waterkant verwijderd worden,true,high-precision
4999b6de-4fc4-c888-6a62-62ac84d76a41::ef649254-ef18-b5e1-e781-dc655df0ef68,4999b6de-4fc4-c888-6a62-62ac84d76a41,ef649254-ef18-b5e1-e781-dc655df0ef68,video,SR-NA_02_0825,Onbekend,description,place,plantation,Industrie,industrie,Industrie,stm-gazetteer,stm-00858,1,Interview met Kaersenhout over consumentenkaart,"art. THI staat voor het ministerie van Transport, Handel en Industrie",true,high-precision
49f8bdbc-e676-4778-ae5a-e409dbe413c9::2256b294-a63b-0bc0-d259-eef4fcfe25b6,49f8bdbc-e676-4778-ae5a-e409dbe413c9,2256b294-a63b-0bc0-d259-eef4fcfe25b6,image,SR-NA_01_0309,Onbekend,title,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Kathedraal Gravenstraat,Kathedraal Gravenstraat,true,high-precision
4a9443ff-a968-211f-3c1d-51ca46bd929b::1a485f20-7d08-0526-c0d3-02c5b74bf44c,4a9443ff-a968-211f-3c1d-51ca46bd929b,1a485f20-7d08-0526-c0d3-02c5b74bf44c,video,SR-NA_02_0741_01,Onbekend,title,place,street,Jodenbreestraat,jodenbreestraat,Jodenbreestraat,paramaribo-street-standardization,,1,Herbeplanting Jodenbreestraat door Prakwaki,Herbeplanting Jodenbreestraat door Prakwaki,true,high-precision
4a9443ff-a968-211f-3c1d-51ca46bd929b::1a485f20-7d08-0526-c0d3-02c5b74bf44c,4a9443ff-a968-211f-3c1d-51ca46bd929b,1a485f20-7d08-0526-c0d3-02c5b74bf44c,video,SR-NA_02_0741_01,Onbekend,description,place,street,Jodenbreestraat,jodenbreestraat,Jodenbreestraat,paramaribo-street-standardization,,1,Herbeplanting Jodenbreestraat door Prakwaki,"ki van Iwan Wijgaarde is belast met de herbeplanting van de Jodenbreestraat, die door herrioleringswerkzaamheden is hersteld in het kader van een project Afwatering Paramaribo.",true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Cynthia Abrahams,cynthia abrahams,Cynthia Abrahams,nas-persons-field,,1,Boekoverhandiging Dobru,Cynthia Abrahams,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Sasha Raveles,sasha raveles,Sasha Raveles,nas-persons-field,,1,Boekoverhandiging Dobru,Sasha Raveles,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Jennifer Geerlings-Simons,jennifer geerlings-simons,Jennifer Geerlings-Simons,nas-persons-field,,1,Boekoverhandiging Dobru,Jennifer Geerlings-Simons,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Soewarto Moestadja,soewarto moestadja,Soewarto Moestadja,nas-persons-field,,1,Boekoverhandiging Dobru,Soewarto Moestadja,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Erwin de Vries,erwin de vries,Erwin de Vries,nas-persons-field,,1,Boekoverhandiging Dobru,Erwin de Vries,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Stanley Sidoel,stanley sidoel,Stanley Sidoel,nas-persons-field,,1,Boekoverhandiging Dobru,Stanley Sidoel,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Heijn Eersel,heijn eersel,Heijn Eersel,nas-persons-field,,1,Boekoverhandiging Dobru,Heijn Eersel,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Rita Tjien Fooh-Hardjomohamad,rita tjien fooh-hardjomohamad,Rita Tjien Fooh-Hardjomohamad,nas-persons-field,,1,Boekoverhandiging Dobru,Rita Tjien Fooh-Hardjomohamad,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Ernst Bleijert,ernst bleijert,Ernst Bleijert,nas-persons-field,,1,Boekoverhandiging Dobru,Ernst Bleijert,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Reina Raveles,reina raveles,Reina Raveles,nas-persons-field,,1,Boekoverhandiging Dobru,Reina Raveles,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Denise Janah,denise janah,Denise Janah,nas-persons-field,,1,Boekoverhandiging Dobru,Denise Janah,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Jim Westfa,jim westfa,Jim Westfa,nas-persons-field,,1,Boekoverhandiging Dobru,Jim Westfa,true,high-precision
4b847349-8677-b9d2-5942-a1d430674a68::23666162-1fc7-15de-23e1-fc8c378d8890,4b847349-8677-b9d2-5942-a1d430674a68,23666162-1fc7-15de-23e1-fc8c378d8890,video,SR-NA_02_1301-STV0000001DVM,2011,personsRaw,person,person,Yvonne Raveles-Resida,yvonne raveles-resida,Yvonne Raveles-Resida,nas-persons-field,,1,Boekoverhandiging Dobru,Yvonne Raveles-Resida,true,high-precision
4caf1259-0495-d722-603f-cb559e1ccf57::9606eb37-6a30-c4cf-6b85-a9c3a9df21f3,4caf1259-0495-d722-603f-cb559e1ccf57,9606eb37-6a30-c4cf-6b85-a9c3a9df21f3,video,SR-NA_02_0161,,personsRaw,person,person,Wilgo Valies,wilgo valies,Wilgo Valies,nas-persons-field,,1,Actievoerders naar Kabinet van de president,Wilgo Valies,true,high-precision
4d477c79-5f04-7e38-ec1e-649b147e961c::d4ca78e4-023e-7d1f-8a58-a0652b295adf,4d477c79-5f04-7e38-ec1e-649b147e961c,d4ca78e4-023e-7d1f-8a58-a0652b295adf,video,SR-NA_02_0782,1993,title,place,plantation,Charlesburg,charlesburg,Charlesburg,stm-gazetteer,stm-02282,1,Charlesburg vuilnisbelt ongeordend,Charlesburg vuilnisbelt ongeordend,true,high-precision
4dcb935a-d367-910d-cb96-5f3e4b3f20e4::bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,4dcb935a-d367-910d-cb96-5f3e4b3f20e4,bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,video,SR-NA_02_0640,15 februari 1990,description,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Opening Pemba Doti fabriek,"Pembadotie, op het emplacement van de Holding Maatschappij Para Industrie in het district Para staat. Daar is ook de Glasfabriek Glasinsur ondergebracht",true,high-precision
4dcb935a-d367-910d-cb96-5f3e4b3f20e4::bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,4dcb935a-d367-910d-cb96-5f3e4b3f20e4,bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,video,SR-NA_02_0640,15 februari 1990,description,place,plantation,Industrie,industrie,Industrie,stm-gazetteer,stm-00858,1,Opening Pemba Doti fabriek,"adotie, op het emplacement van de Holding Maatschappij Para Industrie in het district Para staat. Daar is ook de Glasfabriek Glasinsur ondergebracht",true,high-precision
4dcb935a-d367-910d-cb96-5f3e4b3f20e4::bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,4dcb935a-d367-910d-cb96-5f3e4b3f20e4,bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,video,SR-NA_02_0640,15 februari 1990,keywords,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Opening Pemba Doti fabriek,wandtegel | fabriek | Pembadotie | Holding | maatschappij | Para Industrie | Glasfabriek | Glasinsur,true,high-precision
4dcb935a-d367-910d-cb96-5f3e4b3f20e4::bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,4dcb935a-d367-910d-cb96-5f3e4b3f20e4,bff9ac76-48f7-6b7c-2ca7-d01e4c3a851c,video,SR-NA_02_0640,15 februari 1990,keywords,place,plantation,Industrie,industrie,Industrie,stm-gazetteer,stm-00858,1,Opening Pemba Doti fabriek,egel | fabriek | Pembadotie | Holding | maatschappij | Para Industrie | Glasfabriek | Glasinsur,true,high-precision
4dd165f6-5eb9-1616-94d7-d75c2352a2df::d01a0932-a078-39b7-6a49-bac129880370,4dd165f6-5eb9-1616-94d7-d75c2352a2df,d01a0932-a078-39b7-6a49-bac129880370,image,SR-NA_03_0007_014,2004,description,place,street,Wanica,wanica,Wanica,paramaribo-street-standardization,,1,Suralco Magazine 2004 Volume26nr1,"zijn van oost naar west: Marowijne, Commewijne, Paramaribo, Wanica, Saramacca, Coronie en Nickerie. De drie overige districten liggen meer naar het binnenland en die zijn: Para, Brokopon",true,high-precision
4dd165f6-5eb9-1616-94d7-d75c2352a2df::d01a0932-a078-39b7-6a49-bac129880370,4dd165f6-5eb9-1616-94d7-d75c2352a2df,d01a0932-a078-39b7-6a49-bac129880370,image,SR-NA_03_0007_014,2004,description,place,river,Marowijne,marowijne,Marowijne,stm-gazetteer,stm-00363,1,Suralco Magazine 2004 Volume26nr1,"istricten dus die aan zee grenzen, zijn van oost naar west: Marowijne, Commewijne, Paramaribo, Wanica, Saramacca, Coronie en Nickerie. De drie overige districten liggen meer naar het binnen",true,high-precision
4dd165f6-5eb9-1616-94d7-d75c2352a2df::d01a0932-a078-39b7-6a49-bac129880370,4dd165f6-5eb9-1616-94d7-d75c2352a2df,d01a0932-a078-39b7-6a49-bac129880370,image,SR-NA_03_0007_014,2004,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Suralco Magazine 2004 Volume26nr1,"ijne, Commewijne, Paramaribo, Wanica, Saramacca, Coronie en Nickerie. De drie overige districten liggen meer naar het binnenland en die zijn: Para, Brokopondo en Sipaliwini.",true,high-precision
4dd165f6-5eb9-1616-94d7-d75c2352a2df::d01a0932-a078-39b7-6a49-bac129880370,4dd165f6-5eb9-1616-94d7-d75c2352a2df,d01a0932-a078-39b7-6a49-bac129880370,image,SR-NA_03_0007_014,2004,description,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Suralco Magazine 2004 Volume26nr1,"esteed aan de namen van het land Suriname en zijn hoofdstad Paramaribo. De naam van het land Suriname is afgeleid van de rivier Suriname, omdat langs deze rivier de eerste plantages we",true,high-precision
5045855a-075e-e627-c5c9-e19e92ccec9b::23548b4d-39b3-ed0d-3889-0c3078527bb3,5045855a-075e-e627-c5c9-e19e92ccec9b,23548b4d-39b3-ed0d-3889-0c3078527bb3,video,SR-NA_02_0201,19 augustus 1995,personsRaw,person,person,Terry Agerkop,terry agerkop,Terry Agerkop,nas-persons-field,,1,Surinames deelname aan Carifesta-6,Terry Agerkop,true,high-precision
5045855a-075e-e627-c5c9-e19e92ccec9b::23548b4d-39b3-ed0d-3889-0c3078527bb3,5045855a-075e-e627-c5c9-e19e92ccec9b,23548b4d-39b3-ed0d-3889-0c3078527bb3,video,SR-NA_02_0201,19 augustus 1995,personsRaw,person,person,Tanuya Manichand,tanuya manichand,Tanuya Manichand,nas-persons-field,,1,Surinames deelname aan Carifesta-6,Tanuya Manichand,true,high-precision
5045855a-075e-e627-c5c9-e19e92ccec9b::23548b4d-39b3-ed0d-3889-0c3078527bb3,5045855a-075e-e627-c5c9-e19e92ccec9b,23548b4d-39b3-ed0d-3889-0c3078527bb3,video,SR-NA_02_0201,19 augustus 1995,personsRaw,person,person,Jules Brewster,jules brewster,Jules Brewster,nas-persons-field,,1,Surinames deelname aan Carifesta-6,Jules Brewster,true,high-precision
505a8079-4263-cb0f-b3a1-ff0aa71a1087::0ab6f4d4-4534-9f10-3bc3-a0d82d32a038,505a8079-4263-cb0f-b3a1-ff0aa71a1087,0ab6f4d4-4534-9f10-3bc3-a0d82d32a038,image,SR-NA_01_0489,1987,description,place,river,Marowijne,marowijne,Marowijne,stm-gazetteer,stm-00363,1,Oorlogssituatie Albina,"Na-oorlogssituatie Albina, district Marowijne",true,high-precision
5424773e-413b-a26d-b222-ce8237272906::a16f3a27-73cd-f51d-664b-d0b5b1419034,5424773e-413b-a26d-b222-ce8237272906,a16f3a27-73cd-f51d-664b-d0b5b1419034,video,SR-NA_02_0853,Onbekend,title,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,"DNA, RR, DR-leden bezoeken gemend Veeteelt bedrijf Para","DNA, RR, DR-leden bezoeken gemend Veeteelt bedrijf Para",true,high-precision
5517fb92-06c6-e38a-db26-b84baca999a7::e6a62601-50cf-5fd9-b3d4-f40d40757bde,5517fb92-06c6-e38a-db26-b84baca999a7,e6a62601-50cf-5fd9-b3d4-f40d40757bde,video,SR-NA_02_0008,Onbekend,keywords,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Parlementariër Arnold Kruisland over water in de kustvlakte,Bronwater | Para Springs | Whahaha,true,high-precision
5517fb92-06c6-e38a-db26-b84baca999a7::e6a62601-50cf-5fd9-b3d4-f40d40757bde,5517fb92-06c6-e38a-db26-b84baca999a7,e6a62601-50cf-5fd9-b3d4-f40d40757bde,video,SR-NA_02_0008,Onbekend,personsRaw,person,person,Assemblee,assemblee,Assemblee,nas-persons-field,,1,Parlementariër Arnold Kruisland over water in de kustvlakte,Assemblee,true,high-precision
5517fb92-06c6-e38a-db26-b84baca999a7::e6a62601-50cf-5fd9-b3d4-f40d40757bde,5517fb92-06c6-e38a-db26-b84baca999a7,e6a62601-50cf-5fd9-b3d4-f40d40757bde,video,SR-NA_02_0008,Onbekend,personsRaw,person,person,Kruisland,kruisland,Kruisland,nas-persons-field,,1,Parlementariër Arnold Kruisland over water in de kustvlakte,Kruisland,true,high-precision
5517fb92-06c6-e38a-db26-b84baca999a7::e6a62601-50cf-5fd9-b3d4-f40d40757bde,5517fb92-06c6-e38a-db26-b84baca999a7,e6a62601-50cf-5fd9-b3d4-f40d40757bde,video,SR-NA_02_0008,Onbekend,personsRaw,person,person,bronwater,bronwater,bronwater,nas-persons-field,,1,Parlementariër Arnold Kruisland over water in de kustvlakte,bronwater,true,high-precision
5517fb92-06c6-e38a-db26-b84baca999a7::e6a62601-50cf-5fd9-b3d4-f40d40757bde,5517fb92-06c6-e38a-db26-b84baca999a7,e6a62601-50cf-5fd9-b3d4-f40d40757bde,video,SR-NA_02_0008,Onbekend,personsRaw,person,person,Para Spring,para spring,Para Spring,nas-persons-field,,1,Parlementariër Arnold Kruisland over water in de kustvlakte,Para Spring,true,high-precision
5517fb92-06c6-e38a-db26-b84baca999a7::e6a62601-50cf-5fd9-b3d4-f40d40757bde,5517fb92-06c6-e38a-db26-b84baca999a7,e6a62601-50cf-5fd9-b3d4-f40d40757bde,video,SR-NA_02_0008,Onbekend,personsRaw,person,person,Whahaha,whahaha,Whahaha,nas-persons-field,,1,Parlementariër Arnold Kruisland over water in de kustvlakte,Whahaha,true,high-precision
5638d6a3-b62d-4421-b5d1-bdcd0438019f::c49f76d8-3db9-43f2-2d38-de8a88b3ad58,5638d6a3-b62d-4421-b5d1-bdcd0438019f,c49f76d8-3db9-43f2-2d38-de8a88b3ad58,image,SR-NA_01_0210,Onbekend,description,place,street,Heerenstraat,heerenstraat,Herenstraat,paramaribo-street-standardization,,1,Bouw Theater Tower,Bouw Theater Tower aan de Heerenstraat,true,high-precision
56fec69d-aeee-21d9-6e85-f90a43ebc007::06996172-80aa-6499-9746-f6e4f26ac278,56fec69d-aeee-21d9-6e85-f90a43ebc007,06996172-80aa-6499-9746-f6e4f26ac278,image,SR-NA_03_0007_056,1996,description,place,street,Kerkplein,kerkplein,Kerkplein,paramaribo-street-standardization,,1,"Suralco Magazine, 1996 vol. 20 nr. 1","de Verenigde Naties, Flags Square - United Nations Square, Kerkplein (Church Square), Vaillantsplein, L.J. Weidmannplein, Plein van 10 oktober 1760, Plein van de Revolutie (Square of the R",true,high-precision
56fec69d-aeee-21d9-6e85-f90a43ebc007::06996172-80aa-6499-9746-f6e4f26ac278,56fec69d-aeee-21d9-6e85-f90a43ebc007,06996172-80aa-6499-9746-f6e4f26ac278,image,SR-NA_03_0007_056,1996,description,place,street,Plein,plein,Gouvernementsplein,paramaribo-street-standardization,,1,"Suralco Magazine, 1996 vol. 20 nr. 1","Pleinen in Paramaribo. Inhoud: Ten Geleide, Het Onafhankelijkheidsplein (The Independence Square), Vlaggenplein - Plein van d",true,high-precision
5981dee9-ab7d-3057-3cb0-46b8cc38b675::ac0ef3ff-9c63-22a2-9a29-4b3218b00129,5981dee9-ab7d-3057-3cb0-46b8cc38b675,ac0ef3ff-9c63-22a2-9a29-4b3218b00129,video,SR-NA_02_0983,15 januari 2004,personsRaw,person,person,Otmar Rodgers,otmar rodgers,Otmar Rodgers,nas-persons-field,,1,DNA over bacovensector,Otmar Rodgers,true,high-precision
5981dee9-ab7d-3057-3cb0-46b8cc38b675::ac0ef3ff-9c63-22a2-9a29-4b3218b00129,5981dee9-ab7d-3057-3cb0-46b8cc38b675,ac0ef3ff-9c63-22a2-9a29-4b3218b00129,video,SR-NA_02_0983,15 januari 2004,personsRaw,person,person,Jenniffer Geerlings-Simons,jenniffer geerlings-simons,Jenniffer Geerlings-Simons,nas-persons-field,,1,DNA over bacovensector,Jenniffer Geerlings-Simons,true,high-precision
5d490318-b104-a7d7-ebbf-2c3cf557e363::1791d4d6-a2fd-62f7-b052-df4382b02c11,5d490318-b104-a7d7-ebbf-2c3cf557e363,1791d4d6-a2fd-62f7-b052-df4382b02c11,video,SR-NA_02_0814,13-01-1994,title,place,plantation,Columbia,columbia,Columbia,stm-gazetteer,stm-01958,1,Beleefdheidsbezoek minister van Buza Columbia,Beleefdheidsbezoek minister van Buza Columbia,true,high-precision
5d490318-b104-a7d7-ebbf-2c3cf557e363::1791d4d6-a2fd-62f7-b052-df4382b02c11,5d490318-b104-a7d7-ebbf-2c3cf557e363,1791d4d6-a2fd-62f7-b052-df4382b02c11,video,SR-NA_02_0814,13-01-1994,description,place,plantation,Columbia,columbia,Columbia,stm-gazetteer,stm-01958,1,Beleefdheidsbezoek minister van Buza Columbia,De minister van Buitenlandse Zaken van Columbia brengt een beleefdheidsbezoek aan president Ronald Venetiaan,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,Roy Adama,roy adama,Roy Adama,nas-persons-field,,1,Het dilemma van Derby,Roy Adama,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,Jozef Brahim,jozef brahim,Jozef Brahim,nas-persons-field,,1,Het dilemma van Derby,Jozef Brahim,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,John Defares,john defares,John Defares,nas-persons-field,,1,Het dilemma van Derby,John Defares,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,Johnny Kamperveen,johnny kamperveen,Johnny Kamperveen,nas-persons-field,,1,Het dilemma van Derby,Johnny Kamperveen,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,Henry Derby,henry derby,Henry Derby,nas-persons-field,,1,Het dilemma van Derby,Henry Derby,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,Jack Kross,jack kross,Jack Kross,nas-persons-field,,1,Het dilemma van Derby,Jack Kross,true,high-precision
5e0c9680-b4da-304f-c5e2-25474ad4b884::430b0e80-5843-e012-2266-a1c39bd2f274,5e0c9680-b4da-304f-c5e2-25474ad4b884,430b0e80-5843-e012-2266-a1c39bd2f274,video,SR-NA_02_0838,2003,personsRaw,person,person,Henk Arron,henk arron,Henk Arron,nas-persons-field,,1,Het dilemma van Derby,Henk Arron,true,high-precision
