lpId,adres1885,straatnaam1885,zoneType,lpAddressStatus,isLinkableAddress,linkingStatus,hasGeometry,candidateCount,candidateSummary
2800,C37c,Domineestraat,older-regime,address,yes,matched,yes,7,677 | 1837 | C. 37 | Domineestraat | 1837-fallback-core-only+street || 678 | 1837 | C. 37a | Domineestraat | 1837-fallback-core-only+street || 679 | 1837 | C. 37b | Domineestraat | 1837-fallback-core-only+street || 680 | 1837 | C. 37c | Domineestraat | 1837-exact-components+street || 681 | 1837 | C. 37b | Domineestraat | 1837-fallback-core-only+street || 682 | 1837 | C. 37c | Domineestraat | 1837-exact-components+street || 683 | 1837 | C. 37a | Domineestraat | 1837-fallback-core-only+street
2801,C33b,Domineestraat,older-regime,address,yes,matched,yes,4,2165 | 1837 | C. 33c | Domineestraat | 1837-fallback-core-only+street || 2166 | 1837 | C. 33b | Domineestraat | 1837-exact-components+street || 2167 | 1837 | C. 33a | Domineestraat | 1837-fallback-core-only+street || 2168 | 1837 | C. 33 | Domineestraat | 1837-fallback-core-only+street
2802,C33c,Domineestraat,older-regime,address,yes,matched,yes,4,2165 | 1837 | C. 33c | Domineestraat | 1837-exact-components+street || 2166 | 1837 | C. 33b | Domineestraat | 1837-fallback-core-only+street || 2167 | 1837 | C. 33a | Domineestraat | 1837-fallback-core-only+street || 2168 | 1837 | C. 33 | Domineestraat | 1837-fallback-core-only+street
2803,C23a,Jodenbreestraat,older-regime,address,yes,matched,yes,3,795 | 1837 | C. 23a | Jodenbreestraat | 1837-exact-components+street || 876 | 1837 | C. 23b | Jodenbreestraat | 1837-fallback-core-only+street || 2184 | 1837 | C. 23a | Jodenbreestraat | 1837-exact-components+street
2804,C20a,Maagdenstraat,older-regime,address,yes,matched,yes,2,726 | 1837 | C. 20 | Maagdenstraat | 1837-fallback-core-only+street || 764 | 1837 | C. 20 | Maagdenstraat | 1837-fallback-core-only+street
2805,C14b,Maagdenstraat,older-regime,address,yes,matched,yes,6,733 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 734 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 735 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 736 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 737 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 738 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street
2806,C14ca,Maagdenstraat,older-regime,address,yes,matched,yes,6,733 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 734 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 735 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 736 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 737 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 738 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street
2807,C14d,Maagdenstraat,older-regime,address,yes,matched,yes,6,733 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 734 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 735 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 736 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 737 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 738 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street
2808,C14e,Maagdenstraat,older-regime,address,yes,matched,yes,6,733 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 734 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 735 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 736 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 737 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 738 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street
2809,C14cb,Maagdenstraat,older-regime,address,yes,matched,yes,6,733 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 734 | 1837 | C. 14c | Maagdenstraat | 1837-fallback-core-only+street || 735 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 736 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 737 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street || 738 | 1837 | C. 14 | Maagdenstraat | 1837-fallback-core-only+street
2810,C144a,Heiligeweg,older-regime,address,yes,matched,yes,5,29 | 1837 | C.144 | Heiligeweg | 1837-fallback-core-only+street || 30 | 1837 | C.144 | Heiligeweg | 1837-fallback-core-only+street || 31 | 1837 | C.144 | Heiligeweg | 1837-fallback-core-only+street || 2162 | 1837 | C.144b | Heiligeweg | 1837-fallback-core-only+street || 2163 | 1837 | C.144a | Heiligeweg | 1837-exact-components+street
2811,C144c,Heiligeweg,older-regime,address,yes,matched,yes,5,29 | 1837 | C.144 | Heiligeweg | 1837-fallback-core-only+street || 30 | 1837 | C.144 | Heiligeweg | 1837-fallback-core-only+street || 31 | 1837 | C.144 | Heiligeweg | 1837-fallback-core-only+street || 2162 | 1837 | C.144b | Heiligeweg | 1837-fallback-core-only+street || 2163 | 1837 | C.144a | Heiligeweg | 1837-fallback-core-only+street
2812,C146b,Heiligeweg,older-regime,address,yes,matched,yes,2,16 | 1837 | C.146b | Heiligeweg | 1837-exact-components+street || 20 | 1837 | C.146a | Heiligeweg | 1837-fallback-core-only+street
2813,C1a,Waterkant,older-regime,address,yes,matched,yes,3,9 | 1837 | C.  1 | Heiligeweg | 1837-fallback-core-only || 801 | 1837 | C.  1 | Heiligeweg | 1837-fallback-core-only || 3884 | 1837 | C.  1 | Heiligeweg | 1837-fallback-core-only
2814,C10aa,Jodenbreestraat,older-regime,address,yes,matched,yes,8,785 | 1837 | C. 10bb | Jodenbreestraat | 1837-fallback-core-only+street || 786 | 1837 | C. 10b | Jodenbreestraat | 1837-fallback-core-only+street || 787 | 1837 | C. 10b | Jodenbreestraat | 1837-fallback-core-only+street || 788 | 1837 | C. 10b | Jodenbreestraat | 1837-fallback-core-only+street || 861 | 1837 | C. 10aa | Jodenbreestraat | 1837-exact-components+street || 866 | 1837 | C. 10aa | Jodenbreestraat | 1837-exact-components+street || 871 | 1837 | C. 10b | Jodenbreestraat | 1837-fallback-core-only+street || 2173 | 1837 | C. 10aa | Jodenbreestraat | 1837-exact-components+street
2815,C10b,Jodenbreestraat,older-regime,address,yes,matched,yes,8,785 | 1837 | C. 10bb | Jodenbreestraat | 1837-fallback-core-only+street || 786 | 1837 | C. 10b | Jodenbreestraat | 1837-exact-components+street || 787 | 1837 | C. 10b | Jodenbreestraat | 1837-exact-components+street || 788 | 1837 | C. 10b | Jodenbreestraat | 1837-exact-components+street || 861 | 1837 | C. 10aa | Jodenbreestraat | 1837-fallback-core-only+street || 866 | 1837 | C. 10aa | Jodenbreestraat | 1837-fallback-core-only+street || 871 | 1837 | C. 10b | Jodenbreestraat | 1837-exact-components+street || 2173 | 1837 | C. 10aa | Jodenbreestraat | 1837-fallback-core-only+street
2816,C88a,Jodenbreestraat,older-regime,address,yes,matched,yes,3,58 | 1837 | C. 88b | Jodenbreestraat | 1837-fallback-core-only+street || 59 | 1837 | C. 88b | Jodenbreestraat | 1837-fallback-core-only+street || 68 | 1837 | C. 88a | Jodenbreestraat | 1837-exact-components+street
2817,C89a,Jodenbreestraat,older-regime,address,yes,matched,yes,3,49 | 1837 | C. 89a | Jodenbreestraat | 1837-exact-components+street || 50 | 1837 | C. 89a | Jodenbreestraat | 1837-exact-components+street || 51 | 1837 | C. 89b | Jodenbreestraat | 1837-fallback-core-only+street
2818,C95,Jodenbreestraat,older-regime,address,yes,matched,yes,2,10 | 1837 | C. 95 | Jodenbreestraat | 1837-exact-components+street || 11 | 1837 | C. 95 | Jodenbreestraat | 1837-exact-components+street
2819,C155b,Steenbakkersgracht,older-regime,address,yes,matched,yes,13,1373 | 1837 | C.155a | Maagdenstraat | 1837-fallback-core-only || 1374 | 1837 | C.155b | Maagdenstraat | 1837-exact-components || 1375 | 1837 | C.155c | Maagdenstraat | 1837-fallback-core-only || 1376 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1377 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1378 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1379 | 1837 | C.155c | Maagdenstraat | 1837-fallback-core-only || 1380 | 1837 | C.155b | Maagdenstraat | 1837-exact-components
2820,C155e,Steenbakkersgracht,older-regime,address,yes,matched,yes,13,1373 | 1837 | C.155a | Maagdenstraat | 1837-fallback-core-only || 1374 | 1837 | C.155b | Maagdenstraat | 1837-fallback-core-only || 1375 | 1837 | C.155c | Maagdenstraat | 1837-fallback-core-only || 1376 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1377 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1378 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1379 | 1837 | C.155c | Maagdenstraat | 1837-fallback-core-only || 1380 | 1837 | C.155b | Maagdenstraat | 1837-fallback-core-only
2821,C155c,Steenbakkersgracht,older-regime,address,yes,matched,yes,13,1373 | 1837 | C.155a | Maagdenstraat | 1837-fallback-core-only || 1374 | 1837 | C.155b | Maagdenstraat | 1837-fallback-core-only || 1375 | 1837 | C.155c | Maagdenstraat | 1837-exact-components || 1376 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1377 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1378 | 1837 | C.155d | Maagdenstraat | 1837-fallback-core-only || 1379 | 1837 | C.155c | Maagdenstraat | 1837-exact-components || 1380 | 1837 | C.155b | Maagdenstraat | 1837-fallback-core-only
2822,C155d,Steenbakkersgracht,older-regime,address,yes,matched,yes,13,1373 | 1837 | C.155a | Maagdenstraat | 1837-fallback-core-only || 1374 | 1837 | C.155b | Maagdenstraat | 1837-fallback-core-only || 1375 | 1837 | C.155c | Maagdenstraat | 1837-fallback-core-only || 1376 | 1837 | C.155d | Maagdenstraat | 1837-exact-components || 1377 | 1837 | C.155d | Maagdenstraat | 1837-exact-components || 1378 | 1837 | C.155d | Maagdenstraat | 1837-exact-components || 1379 | 1837 | C.155c | Maagdenstraat | 1837-fallback-core-only || 1380 | 1837 | C.155b | Maagdenstraat | 1837-fallback-core-only
2823,C154a,Steenbakkerijstraat,older-regime,address,yes,matched,yes,7,1322 | 1837 | C.154a | Steenbakkerijstraat | 1837-exact-components+street || 1323 | 1837 | C.154b | Maagdenstraat | 1837-fallback-core-only || 1324 | 1837 | C.154 | Maagdenstraat | 1837-fallback-core-only || 1325 | 1837 | C.154 | Maagdenstraat | 1837-fallback-core-only || 1326 | 1837 | C.154 | Maagdenstraat | 1837-fallback-core-only || 1327 | 1837 | C.154 | Steenbakkerijstraat | 1837-fallback-core-only+street || 2339 | 1837 | C.154 | Steenbakkerijstraat | 1837-fallback-core-only+street
2824,C164b,Steenbakkerijstraat,older-regime,address,yes,matched,yes,6,1312 | 1837 | C.164d | Steenbakkerijstraat | 1837-fallback-core-only+street || 1313 | 1837 | C.164c | Steenbakkerijstraat | 1837-fallback-core-only+street || 1314 | 1837 | C.164b | Steenbakkerijstraat | 1837-exact-components+street || 1315 | 1837 | C.164b | Steenbakkerijstraat | 1837-exact-components+street || 1370 | 1837 | C.164a | Maagdenstraat | 1837-fallback-core-only || 1371 | 1837 | C.164a | Maagdenstraat | 1837-fallback-core-only
2825,C164c,Steenbakkerijstraat,older-regime,address,yes,matched,yes,6,1312 | 1837 | C.164d | Steenbakkerijstraat | 1837-fallback-core-only+street || 1313 | 1837 | C.164c | Steenbakkerijstraat | 1837-exact-components+street || 1314 | 1837 | C.164b | Steenbakkerijstraat | 1837-fallback-core-only+street || 1315 | 1837 | C.164b | Steenbakkerijstraat | 1837-fallback-core-only+street || 1370 | 1837 | C.164a | Maagdenstraat | 1837-fallback-core-only || 1371 | 1837 | C.164a | Maagdenstraat | 1837-fallback-core-only
2826,C173a,Domineestraat,older-regime,address,yes,matched,yes,2,1486 | 1837 | C.173a | Domineestraat | 1837-exact-components+street || 1487 | 1837 | C.173b | Domineestraat | 1837-fallback-core-only+street
2827,C196b,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,5,2351 | 1837 | C.196c | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2352 | 1837 | C.196c | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2869 | 1837 | C.196a | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2870 | 1837 | C.196a | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2871 | 1837 | C.196b | Zwartenhovenbrugstraat | 1837-exact-components+street
2828,C196c,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,5,2351 | 1837 | C.196c | Zwartenhovenbrugstraat | 1837-exact-components+street || 2352 | 1837 | C.196c | Zwartenhovenbrugstraat | 1837-exact-components+street || 2869 | 1837 | C.196a | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2870 | 1837 | C.196a | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2871 | 1837 | C.196b | Zwartenhovenbrugstraat | 1837-fallback-core-only+street
2829,C197b,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,6,1554 | 1837 | C.197b | Zwartenhovenbrugstraat | 1837-exact-components+street || 1555 | 1837 | C.197b | Zwartenhovenbrugstraat | 1837-exact-components+street || 1556 | 1837 | C.197b | Zwartenhovenbrugstraat | 1837-exact-components+street || 1557 | 1837 | C.197b | Zwartenhovenbrugstraat | 1837-exact-components+street || 2275 | 1837 | C.197 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2276 | 1837 | C.197a | Zwartenhovenbrugstraat | 1837-fallback-core-only+street
2830,C157b,Maagdenstraat,older-regime,address,yes,matched,yes,3,1388 | 1837 | C.157a | Maagdenstraat | 1837-fallback-core-only+street || 1389 | 1837 | C.157 | Maagdenstraat | 1837-fallback-core-only+street || 1390 | 1837 | C.157b | Maagdenstraat | 1837-exact-components+street
2831,D43ac,Weidestraat,older-regime,address,yes,matched,yes,12,1199 | 1837 | D. 43a | Weidestraat | 1837-fallback-core-only+street || 1200 | 1837 | D. 43b | Weidestraat | 1837-fallback-core-only+street || 1201 | 1837 | D. 43c | Weidestraat | 1837-fallback-core-only+street || 1202 | 1837 | D. 43d | Weidestraat | 1837-fallback-core-only+street || 1203 | 1837 | D. 43e | Weidestraat | 1837-fallback-core-only+street || 1204 | 1837 | D. 43f | Weidestraat | 1837-fallback-core-only+street || 1205 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street || 1206 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street
2832,D43ab,Weidestraat,older-regime,address,yes,matched,yes,12,1199 | 1837 | D. 43a | Weidestraat | 1837-fallback-core-only+street || 1200 | 1837 | D. 43b | Weidestraat | 1837-fallback-core-only+street || 1201 | 1837 | D. 43c | Weidestraat | 1837-fallback-core-only+street || 1202 | 1837 | D. 43d | Weidestraat | 1837-fallback-core-only+street || 1203 | 1837 | D. 43e | Weidestraat | 1837-fallback-core-only+street || 1204 | 1837 | D. 43f | Weidestraat | 1837-fallback-core-only+street || 1205 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street || 1206 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street
2833,D43ae,Weidestraat,older-regime,address,yes,matched,yes,12,1199 | 1837 | D. 43a | Weidestraat | 1837-fallback-core-only+street || 1200 | 1837 | D. 43b | Weidestraat | 1837-fallback-core-only+street || 1201 | 1837 | D. 43c | Weidestraat | 1837-fallback-core-only+street || 1202 | 1837 | D. 43d | Weidestraat | 1837-fallback-core-only+street || 1203 | 1837 | D. 43e | Weidestraat | 1837-fallback-core-only+street || 1204 | 1837 | D. 43f | Weidestraat | 1837-fallback-core-only+street || 1205 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street || 1206 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street
2834,D43aa,Weidestraat,older-regime,address,yes,matched,yes,12,1199 | 1837 | D. 43a | Weidestraat | 1837-fallback-core-only+street || 1200 | 1837 | D. 43b | Weidestraat | 1837-fallback-core-only+street || 1201 | 1837 | D. 43c | Weidestraat | 1837-fallback-core-only+street || 1202 | 1837 | D. 43d | Weidestraat | 1837-fallback-core-only+street || 1203 | 1837 | D. 43e | Weidestraat | 1837-fallback-core-only+street || 1204 | 1837 | D. 43f | Weidestraat | 1837-fallback-core-only+street || 1205 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street || 1206 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street
2835,D48b,Weidestraat,older-regime,address,yes,matched,yes,2,1216 | 1837 | D. 48 | Weidestraat | 1837-fallback-core-only+street || 1217 | 1837 | D. 48a | Weidestraat | 1837-fallback-core-only+street
2836,D47b,Weidestraat,older-regime,address,yes,matched,yes,2,2727 | 1837 | D. 47b | Weidestraat | 1837-exact-components+street || 2728 | 1837 | D. 47a | Weidestraat | 1837-fallback-core-only+street
2837,D49b,Weidestraat,older-regime,address,yes,matched,yes,2,1218 | 1837 | D. 49b | Weidestraat | 1837-exact-components+street || 1219 | 1837 | D. 49a | Weidestraat | 1837-fallback-core-only+street
2838,D51a,Weidestraat,older-regime,address,yes,matched,yes,4,1222 | 1837 | D. 51 | Weidestraat | 1837-fallback-core-only+street || 1223 | 1837 | D. 51 | Weidestraat | 1837-fallback-core-only+street || 1224 | 1837 | D. 51 | Weidestraat | 1837-fallback-core-only+street || 1225 | 1837 | D. 51 | Weidestraat | 1837-fallback-core-only+street
2839,D52a,Weidestraat,older-regime,address,yes,matched,yes,11,1626 | 1837 | D. 52f | Weidestraat | 1837-fallback-core-only+street || 1627 | 1837 | D. 52e | Weidestraat | 1837-fallback-core-only+street || 1628 | 1837 | D. 52da | Weidestraat | 1837-fallback-core-only+street || 1629 | 1837 | D. 52d | Weidestraat | 1837-fallback-core-only+street || 1630 | 1837 | D. 52 | Weidestraat | 1837-fallback-core-only+street || 1631 | 1837 | D. 52d | Weidestraat | 1837-fallback-core-only+street || 1632 | 1837 | D. 52c | Weidestraat | 1837-fallback-core-only+street || 1633 | 1837 | D. 52c | Weidestraat | 1837-fallback-core-only+street
2840,D52c,Rust en Vredestraat,older-regime,address,yes,matched,yes,11,1626 | 1837 | D. 52f | Weidestraat | 1837-fallback-core-only || 1627 | 1837 | D. 52e | Weidestraat | 1837-fallback-core-only || 1628 | 1837 | D. 52da | Weidestraat | 1837-fallback-core-only || 1629 | 1837 | D. 52d | Weidestraat | 1837-fallback-core-only || 1630 | 1837 | D. 52 | Weidestraat | 1837-fallback-core-only || 1631 | 1837 | D. 52d | Weidestraat | 1837-fallback-core-only || 1632 | 1837 | D. 52c | Weidestraat | 1837-exact-components || 1633 | 1837 | D. 52c | Weidestraat | 1837-exact-components
2841,D52d,Rust en Vredestraat,older-regime,address,yes,matched,yes,11,1626 | 1837 | D. 52f | Weidestraat | 1837-fallback-core-only || 1627 | 1837 | D. 52e | Weidestraat | 1837-fallback-core-only || 1628 | 1837 | D. 52da | Weidestraat | 1837-fallback-core-only || 1629 | 1837 | D. 52d | Weidestraat | 1837-exact-components || 1630 | 1837 | D. 52 | Weidestraat | 1837-fallback-core-only || 1631 | 1837 | D. 52d | Weidestraat | 1837-exact-components || 1632 | 1837 | D. 52c | Weidestraat | 1837-fallback-core-only || 1633 | 1837 | D. 52c | Weidestraat | 1837-fallback-core-only
2842,D52e,Rust en Vredestraat,older-regime,address,yes,matched,yes,11,1626 | 1837 | D. 52f | Weidestraat | 1837-fallback-core-only || 1627 | 1837 | D. 52e | Weidestraat | 1837-exact-components || 1628 | 1837 | D. 52da | Weidestraat | 1837-fallback-core-only || 1629 | 1837 | D. 52d | Weidestraat | 1837-fallback-core-only || 1630 | 1837 | D. 52 | Weidestraat | 1837-fallback-core-only || 1631 | 1837 | D. 52d | Weidestraat | 1837-fallback-core-only || 1632 | 1837 | D. 52c | Weidestraat | 1837-fallback-core-only || 1633 | 1837 | D. 52c | Weidestraat | 1837-fallback-core-only
