europeanaId,europeanaGuid,europeanaType,field,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,termAmbiguityCount,surinameConfidence,isStrictSuriname,naturalHistoryFlag,title,snippet,plantationContextHint,streetContextHint,lowHangingSpecific,reviewBucket
/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d,https://www.europeana.eu/item/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Alkmaar,alkmaar,Alkmaar,stm-gazetteer,stm-00554,2,probable,true,false,"Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel","Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel",false,false,false,needs-review
/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d,https://www.europeana.eu/item/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Alkmaar,alkmaar,Alkmaar,stm-gazetteer,stm-00554,2,probable,true,false,"Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel","Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel",false,false,false,needs-review
/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d,https://www.europeana.eu/item/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Alkmaar,alkmaar,Alkmaar,plantages-dataset,,2,probable,true,false,"Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel","Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel",false,false,false,needs-review
/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d,https://www.europeana.eu/item/2058632/3d1a8053_50a2_496e_aa00_b11d0d83fa17_media_7118e241_7f34_1a01_b771_4f7ae1200b6d?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Alkmaar,alkmaar,Alkmaar,plantages-dataset,,2,probable,true,false,"Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel","Zicht op het kinderhuis ""Sukh Dhaam"" Alkmaar der Evangelische Broeder Gemeente Suriname | Suriname Reis Loek Tangel",false,false,false,needs-review
/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12,https://www.europeana.eu/item/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00564,3,probable,true,false,"Interieur, de kapper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel",pper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel,false,false,false,ambiguous
/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12,https://www.europeana.eu/item/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00564,3,probable,true,false,"Interieur, de kapper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel",pper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel,false,false,false,ambiguous
/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12,https://www.europeana.eu/item/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00630,3,probable,true,false,"Interieur, de kapper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel",pper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel,false,false,false,ambiguous
/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12,https://www.europeana.eu/item/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00630,3,probable,true,false,"Interieur, de kapper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel",pper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel,false,false,false,ambiguous
/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12,https://www.europeana.eu/item/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Meerzorg,meerzorg,Meerzorg,plantages-dataset,,3,probable,true,false,"Interieur, de kapper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel",pper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel,false,false,false,ambiguous
/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12,https://www.europeana.eu/item/2058632/3d9a1337_fc63_08ec_60d8_1203c29e05a1_media_4c6ae824_bf21_c6b4_3eb0_77482cfa7b12?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Meerzorg,meerzorg,Meerzorg,plantages-dataset,,3,probable,true,false,"Interieur, de kapper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel",pper aan het werk in barbershop nabij veersteiger Meerzorg | Suriname reis Loek Tangel,false,false,false,ambiguous
/2058632/3e4081a7_88dd_4b9a_a4f1_69ca81d9f8b4_media_87e898a7_86d1_1b3a_1382_a87b474093ae,https://www.europeana.eu/item/2058632/3e4081a7_88dd_4b9a_a4f1_69ca81d9f8b4_media_87e898a7_86d1_1b3a_1382_a87b474093ae?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,probable,true,false,"Waterkant 10, voorgevel","Waterkant 10, voorgevel",false,true,true,high-precision
/2058632/3e4081a7_88dd_4b9a_a4f1_69ca81d9f8b4_media_87e898a7_86d1_1b3a_1382_a87b474093ae,https://www.europeana.eu/item/2058632/3e4081a7_88dd_4b9a_a4f1_69ca81d9f8b4_media_87e898a7_86d1_1b3a_1382_a87b474093ae?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,probable,true,false,"Waterkant 10, voorgevel","Waterkant 10, voorgevel",false,true,true,high-precision
/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa,https://www.europeana.eu/item/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-00583,3,probable,true,false,"Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel","Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa,https://www.europeana.eu/item/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-00583,3,probable,true,false,"Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel","Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa,https://www.europeana.eu/item/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-01118,3,probable,true,false,"Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel","Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa,https://www.europeana.eu/item/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-01118,3,probable,true,false,"Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel","Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa,https://www.europeana.eu/item/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,plantages-dataset,,3,probable,true,false,"Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel","Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa,https://www.europeana.eu/item/2058632/3e7dc861_1832_f1da_ba1e_d6c24cfdfd16_media_2830f8e3_d022_5d4d_9a13_018f1af439fa?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Marienburg,marienburg,Marienburg,plantages-dataset,,3,probable,true,false,"Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel","Zicht op gedeelte van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de Commewijnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6,https://www.europeana.eu/item/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Voorgrond,voorgrond,Voorgrond,stm-gazetteer,stm-01232,2,probable,true,false,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,false,false,false,needs-review
/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6,https://www.europeana.eu/item/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Voorgrond,voorgrond,Voorgrond,stm-gazetteer,stm-01232,2,probable,true,false,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,false,false,false,needs-review
/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6,https://www.europeana.eu/item/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Voorgrond,voorgrond,Voorgrond,stm-gazetteer,stm-01471,2,probable,true,false,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,false,false,false,needs-review
/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6,https://www.europeana.eu/item/2058632/3edca595_ef7c_63a7_12d2_ac60453db136_media_63abfd73_9e4c_ecaa_da33_d746d434c3a6?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Voorgrond,voorgrond,Voorgrond,stm-gazetteer,stm-01471,2,probable,true,false,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,Overzicht Fort Zeelandia met op de voorgrond een kanon op bastion Middelburg | Suriname reis Loek Tangel,false,false,false,needs-review
/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739,https://www.europeana.eu/item/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Grote Hofstraat,grote hofstraat,Grote Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel","zicht van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739,https://www.europeana.eu/item/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Grote Hofstraat,grote hofstraat,Grote Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel","zicht van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739,https://www.europeana.eu/item/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Hofstraat,hofstraat,Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel","van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739,https://www.europeana.eu/item/2058632/3f03d5af_bf57_f343_1549_6d5bd0591f77_media_2f74256a_9553_6b50_2e23_0cfd4c37a739?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Hofstraat,hofstraat,Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel","van de voorgevel, gelegen op de hoek van de Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/3f79c1ae_5d8c_ea39_62da_7d9d83ba4483_media_534e9473_1f04_4be4_5cab_b43a540ce3c1,https://www.europeana.eu/item/2058632/3f79c1ae_5d8c_ea39_62da_7d9d83ba4483_media_534e9473_1f04_4be4_5cab_b43a540ce3c1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Gravenstraat 8, overzicht | Kern is 18de eeuws","Gravenstraat 8, overzicht | Kern is 18de eeuws",false,true,true,high-precision
/2058632/3f79c1ae_5d8c_ea39_62da_7d9d83ba4483_media_534e9473_1f04_4be4_5cab_b43a540ce3c1,https://www.europeana.eu/item/2058632/3f79c1ae_5d8c_ea39_62da_7d9d83ba4483_media_534e9473_1f04_4be4_5cab_b43a540ce3c1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Gravenstraat 8, overzicht | Kern is 18de eeuws","Gravenstraat 8, overzicht | Kern is 18de eeuws",false,true,true,high-precision
/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8,https://www.europeana.eu/item/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Grote Hofstraat,grote hofstraat,Grote Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel","Overzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8,https://www.europeana.eu/item/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Grote Hofstraat,grote hofstraat,Grote Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel","Overzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8,https://www.europeana.eu/item/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Hofstraat,hofstraat,Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel","erzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8,https://www.europeana.eu/item/2058632/40427a3c_20a8_e6c1_e24e_f9fcb56a38dc_media_c58848e9_c427_b77d_ab2a_993bfb5bcde8?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Hofstraat,hofstraat,Hofstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel","erzicht van de voorgevel met omgeving, hoek Grote Hofstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/41b581cc_f837_83be_7ab8_eefe11a396f1_media_1eb8689c_ebbe_25cd_fff8_a63737ffa65c,https://www.europeana.eu/item/2058632/41b581cc_f837_83be_7ab8_eefe11a396f1_media_1eb8689c_ebbe_25cd_fff8_a63737ffa65c?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-00583,3,probable,true,false,"Interieur, gedeeltelijk overzicht van één van de fabriekshallen met machine van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de          Commewijnerivier | Suriname reis Loek Tangel","Interieur, gedeeltelijk overzicht van één van de fabriekshallen met machine van de voormalige suikerfabriek Mariënburg, gelegen op de linkeroever van de          Commewijnerivier |",false,false,false,ambiguous
